SentenceId	View	Opinion
026285	奥迪	neg
025503	奔驰	neu
025503	宝马	neu
025503	奥迪	neu
015813	大众	pos
015813	奔驰	neu
015813	奥迪	neu
015360	大众	neu
010693	大众	neu
010693	奥迪100	neu
004023	奥迪	pos
017077	奥迪	pos
017714	宝马	neu
016904	奥迪	neg
009172	奥迪	pos
012368	奥迪	neu
027886	奥迪	neu
018866	奥迪	pos
019243	奥迪	neu
003691	奥迪	pos
016396	奥迪	pos
002857	奥迪	pos
023644	东风标致4008	pos
015233	东风标致3008	pos
000605	奥迪	pos
010403	奥迪	pos
001911	奥迪	pos
001479	奥迪	pos
009388	奥迪Sport	pos
004025	速腾	pos
004025	高尔夫	pos
019561	宝马	neu
003557	奔驰	pos
003557	宝马	neg
003569	奔驰	pos
003569	宝马5系Li	neu
003569	宝马	neg
003569	奥迪A6L	neu
003569	奥迪	neg
006930	翼博	pos
006930	雪铁龙c3-xr	pos
015047	名爵MG3	pos
002133	锐腾	pos
002133	荣威RX5	pos
005847	荣威	pos
005847	名爵	pos
010242	雪佛兰	pos
010242	现代	neg
017269	东风标致4008	pos
004751	比亚迪宋	neg
004751	宝骏560	neg
021876	途安	neg
027790	标致	neu
012785	嘉旅	pos
013328	宝马	neu
022862	荣威	neg
000838	大众	neu
002822	驭胜S350	neu
002822	江铃驭胜	neu
002822	福特翼虎	neu
010222	朗逸	neu
010540	瑞风M3	neu
010540	江淮	neu
000300	甲壳虫	pos
000300	大众	neu
016877	甲壳虫	neu
016877	大众	neu
022739	甲壳虫	neu
022739	大众	neu
020987	保时捷	pos
020987	Cayenne	pos
015389	福特翼虎	neu
017095	保时捷	pos
017095	Cayenne	pos
023029	大众朗行	pos
021047	大众朗行	pos
022151	朗行	pos
022151	大众	pos
002182	凌度	neu
000995	朗行	pos
022016	朗行	pos
022016	大众	pos
023166	朗行	neu
012814	朗行	pos
014457	朗行	pos
003605	江铃	neu
003605	福特	neu
013257	朗行	pos
008407	大众朗行	neu
008808	途睿欧	neu
008808	金杯阁瑞斯丰田	neu
008808	江淮瑞风M5	neu
008808	别克GL8	neu
004340	福特途睿欧	pos
026631	福特途睿欧	neu
006359	福特途睿欧	neu
027111	上汽通用	neu
027111	丰田	neu
022293	上汽通用	neu
022293	丰田	neu
013650	上汽通用	neu
013650	君越	neu
013650	别克	neu
006703	雪佛兰迈锐宝XL	neu
006703	上汽通用	neu
006703	君越	neu
006703	丰田	neu
006703	别克	neu
005682	丰田	neu
001166	通用	pos
011880	福特	neu
013930	大众	neu
015996	丰田	neu
020071	智跑	neg
018138	大众	neg
012428	大众	neu
005095	大众	neg
023269	长安	pos
003850	道奇Charger	neu
023859	长安马自达	pos
023859	长安福特	pos
023859	长安	pos
022466	梅赛德斯-奔驰	pos
024152	迈巴赫S级	neu
013340	宝马	pos
001930	思域	neu
001930	思铂睿	neu
001930	SPIRIOR	neu
001930	CIVIC	neu
004124	东风本田	neu
019275	夏朗	neu
019275	蔚揽	neu
019275	甲壳虫	neu
019275	TIGUAN	neu
017407	奥迪Q7	neu
017407	奥迪Q5	neu
017407	奥迪Q3	neu
017407	奥迪A8	neu
017407	奥迪A6L	neu
017407	奥迪A4L	neu
017407	奥迪A3	neu
017407	奥迪	neu
007755	奥迪A4L	pos
007733	纳智捷锐3	neu
006725	长安马自达	neu
013676	长安马自达	neu
027936	道奇Charger Pursuit	neu
008117	众高尔夫 GTI	neu
022537	东风标致4008	neu
010510	道奇Charger	pos
002358	蒙迪欧	neu
002358	迈锐宝	neu
002358	凯迪拉克XTS	neu
002358	君威	neu
002358	福特金牛座	neu
002358	别克君越	neu
002358	Impala	neu
025573	道奇Charger Pursuit	pos
008199	梅赛德斯-奔驰GLC43 Coupe	neu
008199	宝马X4	neu
016154	宝马	neu
002606	宝马i8	neu
019186	宝马	neu
009372	宝马	neu
009372	BMW	neu
021279	广汽传祺	pos
021279	GS8	neu
021279	GS4	neu
021279	GA6	neu
021279	GA3S	neu
017505	福特F550	neu
027663	传祺GS8	pos
014246	传祺	pos
014246	GS8	pos
014841	广汽传祺	neu
002214	福特	neu
012683	众泰	neg
012683	奥迪	neu
000703	通用	neu
000703	大众	neu
000703	Jeep	neu
006539	帕萨特	neu
006539	大众宝来	neu
027041	明锐	neu
027041	宝来	neu
021087	长安汽车	neu
021087	长安CX70	neu
021087	长安	neu
021087	欧尚	neu
021087	欧诺	neu
021087	欧力威	neu
021087	cx20	neu
005204	宝马	neu
018784	福克斯	neu
020655	北汽幻速H3	neu
021735	北汽幻速	neu
007705	迈腾	pos
007705	奔驰C级	neg
017628	高尔夫	neu
017628	大众	neu
025429	东风标致308S	neu
025429	508	neu
023002	凌渡	neu
009844	东风标致4008	pos
026571	起亚新KX3	pos
022226	长城汽车	neu
014763	五十铃	neu
014763	李尔	neu
014763	江铃	neu
014763	福特	neu
004136	高尔夫	neu
003477	雪佛兰Suburban	neu
020541	宝马	pos
020541	QQ	neg
027770	宝马	neu
027770	QQ	neu
027537	宝马	neu
027537	QQ	neu
000363	奔驰	neu
000363	宝马	neu
009739	宝马	neu
023828	玛莎拉蒂	pos
023828	保时捷	pos
005527	宝马	neu
007489	宝马mini	neu
020573	众泰T600	neu
020573	宝沃BX7	neu
017580	上汽大众	pos
000008	凯迪拉克	neu
005034	奥迪	neu
020434	奥迪	neu
016299	福特Crown Victoria Police Interceptor	neu
018566	吉利	neu
018566	北汽幻速	neu
018261	宝骏310	neu
015462	广汽传祺	neu
011540	广汽传祺	neu
010612	广汽传祺	neu
021460	北汽幻速	neu
026225	福特	neu
026225	Crown Victoria Police Interceptor	neu
011200	雪弗兰科鲁兹	neu
001695	帕萨特	neu
001695	迈腾	neu
021038	迈腾	pos
025894	迈腾	neu
005538	迈腾	neu
020657	迈腾	neu
009301	雪佛兰Impala	neu
012410	迈腾	neg
001763	帕萨特	pos
001763	迈腾	neg
014097	雪佛兰黑斑羚	neu
014097	雪佛兰Impala	neu
026936	帕萨特	pos
002348	迈腾	neg
009445	迈腾	neg
016491	蒙迪欧	neu
016491	迈锐宝	neu
016491	凯迪拉克XTS	neu
016491	君威	neu
016491	福特金牛座	neu
016491	别克君越	neu
016491	Impala	neu
006543	帕萨特	pos
004163	东风标致	neu
014971	东风标致	pos
020229	东风标致	neu
017661	东风标致	neu
006586	斯柯达Kodiaq	pos
003992	斯柯达Kodiaq	neu
008080	迈锐宝XL	pos
008854	雪佛兰	neu
008854	迈锐宝XL	neu
008854	科沃兹	pos
009226	大众T3 Transporter	neu
003481	雪佛兰科沃兹	neu
023584	雪佛兰科沃兹	neu
017549	途安L	neu
011679	上汽通用五菱	neu
011679	东风风行	neu
011679	宝骏560	neu
011679	SX6	neu
004472	速腾	neu
012916	速腾	pos
012067	大众T3 Transporter	neu
013773	速腾	neu
015406	速腾	neu
007187	速腾	neu
020774	速腾	neu
003213	福克斯	pos
014222	福克斯	neu
023386	奥迪A1	neu
015084	思域	pos
013782	大众T3	neu
016411	GTI	pos
016411	307	neu
008038	雅阁	pos
008038	思铂睿	pos
009263	思铂睿	pos
009263	GTI	neg
009427	GOLF R	neu
008829	马自达	neu
006950	宝马	neu
012187	高尔夫7	neu
016906	长城	pos
012207	江淮	neu
012207	吉利	neu
012207	比亚迪	neu
005891	长城	pos
008539	通用	neg
008539	福特	neg
023895	宝马	neu
012637	保时捷	neu
017673	宝马	neu
026127	宝马	neu
017320	大众T3	neu
017320	保时捷	neu
001540	北汽幻速	neu
005691	北汽幻速	neu
020079	北汽幻速	neu
001373	北汽幻速	neu
013202	北汽幻速	neu
012336	别克	neu
004502	奥迪	neu
025183	雅阁	neu
025183	本田	neu
014168	长安	neu
005937	福特	neu
021182	大众Amarok	pos
008639	本田	neu
007877	大众T3 Transporter	neu
006237	大众T3	neu
007376	丰田普拉多	neu
020490	悦达起亚	neu
000549	悦达起亚	pos
010699	悦达起亚	neu
010699	力帆	neu
008906	力帆迈威	neu
010484	添越Mulliner	neu
010484	宾利	neu
003722	Cross桑塔纳	neu
011660	桑塔纳·浩纳	neu
011660	Cross桑塔纳	pos
006918	桑塔纳·浩纳	neu
015948	Cross桑塔纳	neu
025664	长安悦翔V7	neu
004886	本田	neu
025315	华晨中华	neu
002649	斯柯达Yeti	neu
004459	Yeti	neu
003187	长安铃木奥拓	neu
013623	桑塔纳	neu
011347	桑塔纳	neu
011347	浩纳	neu
023713	悦纳	neu
019454	悦纳	pos
010209	smart fortwo	neu
025081	现代	neu
025081	Genesis G70	neu
025734	现代	neu
025734	Genesis G70	neu
014596	路虎	neg
014596	保时捷	neg
024709	现代	pos
011004	桑塔纳	neu
011004	捷达	neu
011004	奥迪	neu
005171	福克斯	neu
009400	大众	neu
016897	雪佛兰迈锐宝XL	neu
027642	雪佛兰	neu
000801	上汽通用雪佛兰	neu
000801	迈锐宝XL	neu
011554	雪佛兰	neu
011554	迈锐宝XL	neu
012839	本田	neu
023664	华晨中华V3	neu
011291	奇瑞	neu
011291	凯翼	neu
015747	翼虎	neu
015747	途观	neu
007150	长安	neu
007150	悦翔V7	pos
007150	威驰	neu
007150	瑞纳	neu
003892	福特	neu
011356	长安马自达	neu
002552	现代	pos
008846	本田	neu
007530	长安马自达	pos
012212	马自达	pos
023380	长马	pos
027707	马自达	pos
008233	马自达	neu
025387	长安马自达	neu
023735	长马	neu
005893	本田	pos
002438	丰田	neu
002438	本田	pos
020422	广汽本田	neu
020422	东风本田	neu
020422	本田	neu
023935	雅阁	neu
016853	雅阁	pos
016853	本田	pos
007900	本田	neu
014323	本田	pos
004398	本田	pos
003498	丰田	neu
003498	本田	pos
018083	本田	pos
002079	本田	pos
001396	本田	pos
004192	本田	pos
001378	本田	pos
013532	本田	pos
005597	本田	pos
024568	丰田	neu
024568	本田	pos
020469	本田	pos
024024	本田	pos
004224	本田	pos
009675	本田	pos
018529	广汽传祺GS4	pos
018529	GS4 PHEV	pos
017437	神龙	neu
017437	东风日产	neu
017437	北京现代	neu
024750	长安CS35	pos
024750	上汽大众途观	pos
024750	哈弗H6	pos
008266	长安	pos
008266	哈弗	pos
007849	东风雪铁龙	neu
007849	东风风神	neu
007849	东风标致	neu
019521	飞度	neu
014926	斯威	neu
014926	凯翼	neu
014926	汉腾	neu
014926	比速	neu
009904	奇瑞	neu
009904	凯翼	neu
002705	众泰	neu
002705	汉腾	neu
006756	比速	pos
006756	北汽幻速	neu
010477	斯威	pos
010477	凯翼	pos
010477	汉腾	pos
010477	比速	pos
010477	北汽幻速	neu
009189	通用	pos
009189	丰田	neg
011342	东风本田竞瑞	pos
012169	斯柯达	neu
012169	Kodiaq	neu
022879	林肯领袖一号	pos
026359	林肯	pos
004168	哈弗H2	pos
004168	哈弗	neu
018717	哈弗H2	pos
003440	雅阁	neu
015912	梅赛德斯-奔驰GLS级	pos
007073	上汽大众	neu
007073	凌度	pos
023739	广汽传祺GA6	pos
024498	英菲尼迪Q50L	neu
024498	沃尔沃S60L	neu
024498	凯迪拉克ATS-L	neu
024498	奔驰C级	neu
024498	宝马3系	neu
024498	奥迪A4L	neu
012991	韵致	pos
001104	帕萨特	neu
001104	迈腾	neu
011840	速派	neu
011840	斯柯达	neu
004673	沃尔沃S60L	neu
004673	奥迪A4L	neu
020793	途观	pos
020793	斯巴鲁	neu
020793	森林人	pos
020793	傲虎	pos
020793	Q3	pos
018357	斯巴鲁森林人	pos
003720	斯巴鲁	neu
003720	傲虎	pos
002220	保时捷	neu
022072	718 Cayman S	neu
022072	718 Cayman	neu
015548	保时捷Cayman GT4	neu
015548	保时捷911 Turbo	pos
021743	速派	neu
000907	保时捷	pos
001468	捷豹F-Type	neu
001468	保时捷	neu
000676	捷豹F-Type	neu
000676	捷豹	neu
000767	捷豹F-Type	neu
000767	保时捷	neu
011123	保时捷718 Cayman S	neu
012048	保时捷	neu
012048	Cayman	pos
027376	保时捷Cayman	neg
001440	保时捷Cayman GT4	neu
023225	捷豹	pos
020653	保时捷	neu
007625	保时捷	pos
007625	BMW	neu
022235	广汽传祺	pos
014996	保时捷	pos
016111	保时捷	neu
016111	BMW	pos
000547	捷豹	pos
000547	BMW M2	pos
019878	宝马	pos
007372	丰田	pos
001901	江淮瑞风s3	neu
025000	奔驰	neu
025000	宝马	neu
027190	梅赛德斯-奔驰	pos
008844	梅赛德斯-奔驰	neu
012036	一汽丰田	neu
012036	威驰	neg
012036	GL	pos
024532	迈腾	neu
011253	帕萨特	pos
026533	君威	neu
018819	比亚迪	neu
002905	比亚迪	neu
023113	比亚迪	neu
026206	比亚迪宋	neu
024626	速腾	neg
016963	宋	pos
016963	比亚迪	neu
027201	桑塔纳	neu
027201	捷达	neu
027201	宝来	neu
000433	锋驭	neg
009576	比亚迪宋	pos
009576	gs4	pos
002676	东风标致	neu
005051	克莱斯勒	neu
005051	菲亚特	neu
005051	奥迪	neu
005051	阿尔法·罗密欧	neu
024331	东风标致2008	neu
010562	东风标致2008	neu
014370	广汽传祺	neu
002017	东风标致2550	neu
012764	东风标致2008	neu
016113	东风标致2008	neu
022377	高尔夫Sportsvan	neu
022377	高尔夫	neu
022377	CrossGolf	neu
022095	高尔夫Sportsvan	neu
010665	广汽传祺	pos
021149	起亚	neu
015481	马自达Atenza	neu
015481	马自达	neu
015481	阿特兹	neu
008322	马自达5	neu
008322	马自达5	neu
008322	马自达	neu
016622	标致	neu
012883	标致	neu
003263	标致	neu
017748	东风标致	neu
018332	一汽-大众	neu
018332	迈腾	neu
004841	桑塔纳Cross	neu
004841	桑塔纳（尚纳）	neu
004841	桑塔纳（浩纳）	neu
004841	桑塔纳	neu
012861	桑塔纳Cross	pos
023905	桑塔纳	neu
012840	雷克萨斯	neu
012840	LEXUS	neu
025735	雷克萨斯	neu
021924	雷克萨斯	neu
011946	长安悦翔	neu
010298	雷克萨斯	neu
011269	雷克萨斯	neu
022808	雅阁	neu
022808	本田	neu
002041	瑞风S5	pos
024382	飞度	neu
009186	东风日产	neu
011837	丰田卡罗拉	neu
004275	长安悦翔	neu
015046	丰田	neu
012579	哈弗H2	neu
012579	哈弗	neu
011013	哈弗蓝标H2	neu
016847	宝马M2	neu
002904	雪佛兰克尔维特Z06	neu
018790	福特野马GT350R	neu
018196	宝马	neu
018196	奥迪	neu
016837	自由光	pos
016837	东标	neu
016837	jeep	pos
016837	4008	pos
012505	自由光	pos
012505	奥迪	pos
008134	林肯	neu
008134	福特金牛座	neu
024635	东风日产	neu
008194	菲亚特	neu
006764	长安	neu
009890	别克君越	pos
007871	大众Polo	neu
013350	高尔夫GTI	neu
013350	Polo GTI	pos
016513	Volkswagen Polo	pos
007844	沃尔沃	neg
008950	沃尔沃	pos
027211	途锐	neu
027211	途观	neu
020997	锐界	neu
020997	汉兰达	neu
020997	TERAMONT	neg
014960	长安悦翔	neu
015405	途观	neu
017338	锐界	neu
017338	汉兰达	neu
001682	途观	neu
001682	锐界	neu
001682	汉兰达	neu
018068	众泰	neu
018068	Crossblue	neu
024120	宝马i3	neu
006310	众泰	pos
006310	大迈X7	neu
002658	锐界	neu
002658	汉兰达	neu
002658	福特探险者	neu
002658	TERAMONT	neu
001026	一汽丰田	neu
001026	RAV4荣放	neu
026516	RAV4荣放	neu
026516	RAV4	neu
005859	RAV4荣放	pos
003457	丰田	neu
013720	途观	neu
021054	宝马i3	neu
007312	RAV4荣放	neu
013666	英菲尼迪QX30	neu
006034	NSX	neu
001169	本田	neu
007517	本田Concept B	neu
006724	东风本田竞瑞	neu
006724	本田	neu
006724	Concept B	neu
005261	斯柯达昕动	neu
005261	桑塔纳浩纳	neu
005261	竞瑞	neu
005261	本田竞瑞	neu
000625	菲亚特	neu
015221	雷诺Clio	pos
015221	Ypsilon	pos
000802	比亚迪	neu
005964	宝马	neu
005964	i3	neu
014759	广汽丰田	neu
022005	瑞风M3	neu
005319	夏朗	neu
005319	西雅特欧悦搏	neu
005319	西雅特	neu
005319	欧悦搏	neu
005319	大众	neu
005319	MPV	neu
020074	威驰	neu
020074	丰田	neu
025581	威驰	neu
008723	野马	neu
008723	福特	neu
008723	Mustang	neu
006377	长安汽车	neu
020819	长安汽车	neu
019663	Lavida	neu
020950	雷凌	neu
024379	Mazda3昂克赛拉	pos
000975	林肯	pos
024279	别克	neu
023146	宝马i3	neu
023598	吉利	neu
023598	奥迪A8	neu
018195	Lavida	neu
021514	途胜	neu
021514	胜达	neu
021514	北京现代	neu
021514	SUV	neu
021514	ix35	neu
022431	福克斯	neu
023000	福克斯	neu
001668	思域	neu
001668	本田	neu
000990	思域	neu
000990	本田	neu
013838	途安	pos
013838	大众	neu
013838	MPV	neu
018509	英朗	pos
018509	速腾	pos
018509	朗动	pos
018509	捷达	neu
007618	福特	neu
018697	宝马i3	neu
019906	奥迪	neu
013241	一汽-大众奥迪	neu
013241	奥迪	neu
004565	奥迪	neu
008786	奥迪	neu
015436	奥迪	neu
017188	奥迪	neu
001924	奥迪	neu
003413	东风本田	neu
003413	本田	neu
022893	宝马i3	neu
022583	比亚迪	neu
007539	比亚迪	neu
025832	广汽丰田	neu
024703	斯巴鲁	neu
000457	斯巴鲁	neu
020594	斯巴鲁	neu
002231	宝马i3	neu
025243	夏利	neu
025243	宝马	neu
008769	宝马	neu
012726	宝马	neu
027466	兰博基尼	neu
016572	丰田卡罗拉	neu
016572	本田雅阁	neu
016572	宝马	neu
027440	宝马	neu
000364	卡罗拉	neu
017270	卡罗拉	neu
008590	i3	pos
019177	卡罗拉	neu
019177	比亚迪F0	neu
022875	宝马	neu
008135	克莱斯勒铂锐	pos
008135	铂锐	pos
026305	奥迪	neu
016499	波尔舍	neu
016499	保时捷	neu
015399	宝马	neu
017655	凯迪拉克	neu
008388	Polo	neu
012444	长安之星	neu
024160	江淮瑞风	neu
003193	桑塔纳	neu
008444	Tiguan	neu
004346	宝马	neu
015836	凌渡 GTS	pos
012560	东风日产	neu
025925	东风本田	neu
003254	本田	neu
025269	本田	pos
007306	宝马316Li	neu
007306	i3	neu
025036	本田	neu
000882	东风标致	neu
017289	东风标致	neu
015248	东风标致	neu
008964	东风标致	neu
019276	上汽大众	neu
010321	福特	pos
010321	奥迪	pos
010494	福特	neu
019518	路虎	neu
019518	捷豹	neu
027974	福特	neu
014123	陆虎揽胜	neu
014123	陆虎	neu
014123	Range Rover	neu
008658	福特	neu
003003	依维柯	neu
003003	通用汽车	neu
003003	康明斯	neu
003003	福特	neu
003003	戴姆勒克莱斯勒	neu
003003	大众汽车	neu
003003	PSA	neu
026588	丰田	neu
000069	梅赛德斯-奔驰卡车	neu
000069	戴姆勒-克莱斯勒	neu
023259	马自达	neu
005594	奥迪Q8	neu
005594	奥迪Q7	neu
000517	Q7	neu
010672	奥迪	neu
008364	长安	neu
005387	福特翼博	pos
004339	长安悦翔V7	neu
012117	宝马i3	neu
017512	长安悦翔V7	neu
019761	尼桑	neu
019761	马自达	neu
019761	丰田	neu
002693	飞度	neu
027241	普拉多	pos
027241	丰田	pos
027241	Land Cruiser Prado	pos
021557	高尔夫	neg
016633	哈弗	neu
001823	丰田	neu
007259	夏利2000	pos
007259	丰田	neu
025820	Prado	neu
017091	兰博基尼	neu
017091	法拉利	neu
021778	东南DX7	pos
010292	东南DX7	pos
009098	东南DX7	pos
009570	启辰T70	neu
009570	东风日产启辰	neu
008380	北汽幻速S3L	neu
018944	北汽幻速S3L	neu
008776	广汽传祺	neu
027689	威驰	pos
027689	丰田	neu
012872	沃尔沃S60	neu
012872	V60 Polestar	neu
012872	S90	neu
027649	宝马i3	neu
019591	奥迪RS	neu
014677	玛莎拉蒂	pos
022957	广汽传祺	neu
022957	GS8	neu
018921	大迈X7	neu
022609	宝马M4 GTS	neu
026968	奥迪Q7	pos
026968	TT	neu
026968	A4	neu
006409	BMW 7	pos
026024	宝马	neu
026726	宝马	neu
017435	宝马	neu
007473	华晨宝马	neu
007473	德国宝马	neu
027177	宝马	neu
009219	宝马	neu
006379	桑塔纳	neu
006379	科沃兹	neu
006379	科鲁兹	neu
006379	福睿斯	neu
012034	科沃兹	neu
012034	科鲁兹	neu
012034	福睿斯	neu
009065	荣威E50	pos
009827	荣威E50	neu
027316	宝马i3	neu
008489	荣威E50	neu
006830	启辰晨风	pos
002865	启辰晨风	neu
004714	启辰晨风	neu
019279	东南DX7	pos
019279	东南DX3	neu
020438	东南DX7	neu
022703	启辰T90	neu
027779	雷克萨斯凌志LX570	neu
009119	福特E450	neu
018653	福特E450	pos
017787	福特E450	neu
004235	速腾	neu
005570	速腾	neu
017631	广汽	neu
017631	丰田	neu
017631	本田	neu
022909	雪佛兰	neu
003825	雪佛兰	pos
014369	迈锐宝XL	pos
004575	迈腾b8	neg
006649	高尔夫	neu
027433	夏朗	neu
012394	夏朗	pos
001981	宝马i3	neu
000624	夏朗	pos
017113	斯柯达	neu
017113	马自达	neu
002498	威朗	neu
017783	蒙迪欧	neu
017783	君威GS	neu
017783	CC	neu
023205	中国一汽	pos
004614	别克	neu
018058	东风雪铁龙C3-XR	neu
011299	别克	neu
021414	君越	neu
017284	途观	neu
012152	斯柯达	neu
009581	东风雪铁龙C3-XR	neu
004557	斯柯达	neu
005335	斯柯达Kodiaq	neu
003306	凯美瑞	neu
003306	广汽丰田	neu
006245	凯美瑞	neu
025367	宝马	pos
002598	三菱汽车	neg
002598	克莱斯勒	neg
006581	凯迪拉克	neu
006581	甲壳虫	neu
006581	丰田	neu
013694	斯柯达	neu
017054	宝马	neu
000888	英菲尼迪	neu
000888	Hybrid	neu
010538	英菲尼迪	neu
010538	凯迪拉克	neu
010538	奔驰	neu
010538	宝马	neu
010538	奥迪	neu
000410	宝马	neu
010118	宝马	neu
020752	五菱荣光	neu
023356	丰田塞纳	pos
022258	五菱荣光	neu
022258	玛莎拉蒂	neu
001344	五菱荣光	neu
001344	宝马	neu
013312	致炫	pos
021167	大迈X7	neu
021167	大迈X5	neu
014515	大迈X5	neu
020296	大迈X7	neu
011779	GA8	neu
003890	传祺GS8	pos
003890	GS8	pos
022265	英菲尼迪	neu
022265	现代	neu
022265	沃尔沃	neu
022265	双龙	neu
022265	讴歌	neu
022265	路虎	neu
022265	雷诺	neu
022265	雷克萨斯	neu
022265	克莱斯勒	neu
022265	凯迪拉克	neu
022265	捷豹	neu
022265	大众	neu
022265	奔驰	neu
022265	保时捷	neu
022265	宝马	neu
022265	奥迪	neu
010868	东风标致4008	pos
002383	i8	neu
002383	i3	neu
002383	BMW i	neu
016665	X7	neu
016665	X5	neu
016665	7系	pos
027102	宝马	neu
006195	宝马	neu
020369	宝马	neu
020822	过MINI E	pos
020822	1系Active e(E82)	neu
006941	宝马	pos
020382	BMW i	pos
025371	BMW VISION NEXT 100	neu
009032	BMW i NEXT	neu
005207	BMW i	neu
023292	宝马	pos
007759	东风日产	neu
025506	X5 xDrive40e	pos
023070	X1 xDrive25Le	neu
023070	BMW iPerformance	neu
023070	740Le	neu
015628	宝马	pos
015628	X1 xDrive25Le	neu
020645	宝马i3	neu
002484	宝马	neu
016898	宝马	neu
008885	大众	neu
008885	宝马	pos
008885	奥迪	neu
014535	宝马	pos
024174	东风日产·启辰	neu
009140	i8	neu
009140	i5	neu
009140	i NEXT	neu
000289	威驰	neu
026081	威驰	neu
001143	A4L	neu
013280	A3	pos
001737	奥迪Q7	pos
000853	长城汽车	pos
000853	哈弗	pos
003407	哈弗H2	neu
008809	一汽丰田	neg
026424	斯柯达	neu
004471	斯柯达	neu
027231	长安	neu
027231	江铃	neu
027463	长安马自达	neu
015024	长安马自达	neu
019599	广汽丰田	neu
019599	广汽本田	neu
019599	东风悦达起亚	neu
019599	东风本田	neu
019599	北京现代	neu
002395	长安马自达	pos
008013	Tiguan Sport	neu
006729	Tiguan	pos
006729	Tiguan	pos
022674	Tiguan Sport	neu
007689	奥迪	pos
011022	奥迪A9	pos
025527	比速T3	neu
025527	北汽幻速	neu
009353	C4L	neu
003959	雪铁龙	neu
014428	雪铁龙	pos
002172	通用	neu
002172	特斯拉	neu
002172	福特	neu
001875	丰田凯美瑞	neu
001875	本田思域	neu
020447	EV160	neu
018135	EV160	pos
026972	北汽新能源	neg
000659	福特F150	neu
018629	福特F150	pos
005212	F150	neu
020377	福特F150	pos
004266	F150	neu
026371	北京现代汽车	neu
020500	宝马740	neu
004566	斯柯达	neu
004566	大众	neu
016264	大众	neu
014884	斯柯达	neu
018668	速派	neu
028087	斯柯达	pos
023403	速派	pos
023156	明锐	pos
007583	比亚迪K6	neu
002016	比亚迪K6	pos
018038	比亚迪	neu
001240	比亚迪宋	pos
002988	比亚迪	neu
028100	速派	pos
020478	比亚迪	neu
012373	比亚迪	neu
027138	速派	pos
008213	迈腾	pos
027121	GS8	pos
010076	GS8	neu
016560	幻速H2	neu
016560	北汽幻速	neu
015865	速腾	neu
015865	名图	neu
015092	朗动	neu
008951	爱丽舍	neu
015228	东风雪铁龙	neu
015228	爱丽舍	neu
015861	速腾	neu
002948	起亚秀尔	neg
002508	Lavida	neu
005027	长安福特	neu
005027	蒙迪欧	neu
026260	宝马	neu
005346	宝马	neu
003504	福特汽车	neu
013864	保时捷	neu
015443	宝来R	neu
025652	索纳塔	neu
025652	北京现代	neu
016045	北京现代	neu
026143	索纳塔	neu
026143	北京现代	neu
012963	北京现代	neu
012664	北京现代	neu
006003	北京现代	neu
011822	凯美瑞	neu
007253	北京现代	neu
006969	江淮iEV6E	neu
000303	奔腾	neu
015241	腾势	neu
001307	A3 e-tron	neu
001083	A4	neu
002259	奥迪 A3 e-tron	neu
015454	凯迪拉克CT6 PHEV	neu
017899	广汽传祺GA3S PHEV	neu
001987	北京现代悦纳	neu
016721	悦纳	pos
017958	上汽通用	neu
017958	上汽大众	neu
017958	华晨宝马	neu
017958	北京现代	neu
015416	迈腾	neu
019843	福特翼虎	neu
004636	翼虎	neu
004636	翼搏	neu
004636	野马	neu
004636	探险者	neu
004636	锐界	neu
004636	蒙迪欧	neu
004636	嘉年华	neu
004636	福特金牛座	neu
004636	福睿斯	neu
004636	福克斯	neu
026262	日产轩逸	neu
026262	丰田卡罗拉	neu
024712	福克斯	neu
012703	红旗	neu
006481	大众	neu
014576	本田杰德	neg
009624	奥迪拉	neu
009624	Q3	neg
020003	野马	neu
012081	福特FAB1	pos
011154	福特	neu
011154	福克斯	neu
017302	雷克萨斯	neu
017302	LX 570	neu
019553	LX 570	neg
008081	福特	pos
019474	福特	pos
002103	传祺GS8	pos
025112	长安CS75	neu
025112	长安CS35	neu
025112	五菱宏光	neu
025112	瑞风S3	neu
025112	欧诺	neu
025112	哈弗	neu
025112	帝豪	neu
025112	传祺	neu
025112	宝骏	neu
010384	传祺GS8	neu
017388	H2	pos
003473	蓝标H2	pos
011833	凯迪拉克	pos
007025	自由侠	neu
007025	自由光	neu
007025	致悦	neu
007025	亚特菲翔	neu
007025	牧马人	neu
007025	酷威	neu
007025	克莱斯勒300C	neu
007025	广汽菲克	neu
007025	大切诺基	neu
007025	大捷龙	neu
026344	雪铁龙	neu
008882	起亚KX3	pos
023361	广汽丰田	neu
002925	奥迪RS7	neu
023298	宝来	neu
020456	别克	neu
023005	富通别克	neu
010702	江淮	neu
010702	大众	neu
021366	江淮	neu
021366	盖世	neu
004600	锐界	neg
004600	福特	neu
013163	广汽本田	neu
005285	广汽本田	neu
005285	广本成隆	neu
010409	雪佛兰	neu
010409	通用	neu
010409	尼桑	neu
010409	路虎	neu
010409	福特	neu
010409	丰田	neu
010409	大众	neu
010409	别克	neu
010409	奔驰	neu
010409	宝马	neu
014364	哈弗H8	neu
014364	广汽传祺GS4	neu
014364	别克昂科威	neu
014364	比亚迪宋	neu
008884	吉利	neu
002309	吉利博越	neu
005755	吉利	neu
027820	吉利汽车	pos
022364	吉利汽车	neu
004359	宝马	neg
000766	大众途观	neu
002860	宝马	neu
009242	宝马	neu
026561	宝马	neu
018547	宝马	neu
